Net generation from petroleum for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.OIL.H
19:20:38 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.OIL.H megawatthours
02/21/2019 02H,-1
02/21/2019 01H,-2
02/21/2019 00H,-1
02/20/2019 23H,-1
02/20/2019 22H,0
02/20/2019 21H,0
02/20/2019 20H,57
02/20/2019 19H,-1
02/20/2019 18H,-1
02/20/2019 17H,-2
02/20/2019 16H,0
02/20/2019 15H,0
02/20/2019 14H,-1
02/20/2019 13H,0
02/20/2019 12H,-1
02/20/2019 11H,-1
02/20/2019 10H,0
02/20/2019 09H,-1
02/20/2019 08H,0
02/20/2019 07H,-2
02/20/2019 06H,-1
02/20/2019 05H,-1
02/20/2019 04H,-2
02/20/2019 03H,0
02/20/2019 02H,0
02/20/2019 01H,-1
02/20/2019 00H,-1
02/19/2019 23H,0
02/19/2019 22H,-3
02/19/2019 21H,-1
02/19/2019 20H,0
02/19/2019 19H,0
02/19/2019 18H,-1
02/19/2019 17H,0
02/19/2019 16H,-2
02/19/2019 15H,32
02/19/2019 14H,16
02/19/2019 13H,0
02/19/2019 12H,0
02/19/2019 11H,-2
02/19/2019 10H,-1
02/19/2019 09H,0
02/19/2019 08H,0
02/19/2019 07H,-2
02/19/2019 06H,-1
02/19/2019 05H,0
02/19/2019 04H,0
02/19/2019 03H,-1
02/19/2019 02H,0
02/19/2019 01H,0
02/19/2019 00H,0
02/18/2019 23H,-2
02/18/2019 22H,-1
02/18/2019 21H,-2
02/18/2019 20H,-1
02/18/2019 19H,0
02/18/2019 18H,0
02/18/2019 17H,9
02/18/2019 16H,51
02/18/2019 15H,6
02/18/2019 14H,0
02/18/2019 13H,-1
02/18/2019 12H,-1
02/18/2019 11H,0
02/18/2019 10H,0
02/18/2019 09H,-4
02/18/2019 08H,0
02/18/2019 07H,0
02/18/2019 06H,-1
02/18/2019 05H,0
02/18/2019 04H,-2
02/18/2019 03H,-1
02/18/2019 02H,0
02/18/2019 01H,0
02/18/2019 00H,0
02/17/2019 23H,-1
02/17/2019 22H,0
02/17/2019 21H,-2
02/17/2019 20H,-1
02/17/2019 19H,-1
02/17/2019 18H,-2
02/17/2019 17H,0
02/17/2019 16H,0
02/17/2019 15H,0
02/17/2019 14H,0
02/17/2019 13H,-1
02/17/2019 12H,0
02/17/2019 11H,-1
02/17/2019 10H,-1
02/17/2019 09H,0
02/17/2019 08H,-2
02/17/2019 07H,0
02/17/2019 06H,0
02/17/2019 05H,0
02/17/2019 04H,0
02/17/2019 03H,-1
02/17/2019 02H,-1
02/17/2019 01H,-1
02/17/2019 00H,-1
02/16/2019 23H,0
02/16/2019 22H,0
02/16/2019 21H,-1
02/16/2019 20H,-1
02/16/2019 19H,-1
02/16/2019 18H,0
02/16/2019 17H,-4
02/16/2019 16H,-2
02/16/2019 15H,-1
02/16/2019 14H,0
02/16/2019 13H,0
02/16/2019 12H,0
02/16/2019 11H,0
02/16/2019 10H,0
02/16/2019 09H,0
02/16/2019 08H,-2
02/16/2019 07H,-1
02/16/2019 06H,-1
02/16/2019 05H,-1
02/16/2019 04H,-1
02/16/2019 03H,0
02/16/2019 02H,0
02/16/2019 01H,0
02/16/2019 00H,0
02/15/2019 23H,-1
02/15/2019 22H,-1
02/15/2019 21H,0
02/15/2019 20H,0
02/15/2019 19H,0
02/15/2019 18H,-2
02/15/2019 17H,-1
02/15/2019 16H,-1
02/15/2019 15H,-1
02/15/2019 14H,-1
02/15/2019 13H,0
02/15/2019 12H,0
02/15/2019 11H,-1
02/15/2019 10H,0
02/15/2019 09H,0
02/15/2019 08H,0
02/15/2019 07H,-3
02/15/2019 06H,-3
02/15/2019 05H,-1
02/15/2019 04H,0
02/15/2019 03H,0
02/15/2019 02H,0
02/15/2019 01H,0
02/15/2019 00H,0
02/14/2019 23H,-1
02/14/2019 22H,0
02/14/2019 21H,-2
02/14/2019 20H,0
02/14/2019 19H,-1
02/14/2019 18H,-1
02/14/2019 17H,-1
02/14/2019 16H,-1
02/14/2019 15H,0
02/14/2019 14H,-1
02/14/2019 13H,-1
02/14/2019 12H,0
02/14/2019 11H,-1
02/14/2019 10H,0
02/14/2019 09H,0
02/14/2019 08H,-1
02/14/2019 07H,-1
02/14/2019 06H,0
02/14/2019 05H,-2
02/14/2019 04H,-1
02/14/2019 03H,-1
02/14/2019 02H,0
02/14/2019 01H,-1
02/14/2019 00H,0
02/13/2019 23H,-1
02/13/2019 22H,0
02/13/2019 21H,-2
02/13/2019 20H,0
02/13/2019 19H,0
02/13/2019 18H,-1
02/13/2019 17H,-1
02/13/2019 16H,-4
02/13/2019 15H,-1
02/13/2019 14H,0
02/13/2019 13H,0
02/13/2019 12H,0
02/13/2019 11H,0
02/13/2019 10H,0
02/13/2019 09H,0
02/13/2019 08H,-1
02/13/2019 07H,-1
02/13/2019 06H,0
02/13/2019 05H,-1
02/13/2019 04H,-1
02/13/2019 03H,-1
02/13/2019 02H,-2
02/13/2019 01H,0
02/13/2019 00H,-1
02/12/2019 23H,0
02/12/2019 22H,0
02/12/2019 21H,-1
02/12/2019 20H,-1
02/12/2019 19H,0
02/12/2019 18H,0
02/12/2019 17H,6
02/12/2019 16H,46
02/12/2019 15H,35
02/12/2019 14H,19
02/12/2019 13H,0
02/12/2019 12H,-1
02/12/2019 11H,-1
02/12/2019 10H,-1
02/12/2019 09H,-1
02/12/2019 08H,0
02/12/2019 07H,-1
02/12/2019 06H,-1
02/12/2019 05H,0
02/12/2019 04H,0
02/12/2019 03H,-1
02/12/2019 02H,-1
02/12/2019 01H,0
02/12/2019 00H,-1
02/11/2019 23H,-1
02/11/2019 22H,-1
02/11/2019 21H,0
02/11/2019 20H,0
02/11/2019 19H,0
02/11/2019 18H,0
02/11/2019 17H,-1
02/11/2019 16H,-2
02/11/2019 15H,-1
02/11/2019 14H,-1
02/11/2019 13H,-2
02/11/2019 12H,-1
02/11/2019 11H,0
02/11/2019 10H,0
02/11/2019 09H,0
02/11/2019 08H,0
02/11/2019 07H,-1
02/11/2019 06H,-1
02/11/2019 05H,-1
02/11/2019 04H,-2
02/11/2019 03H,-1
02/11/2019 02H,0
02/11/2019 01H,-2
02/11/2019 00H,0
02/10/2019 23H,-1
02/10/2019 22H,0
02/10/2019 21H,0
02/10/2019 20H,0
02/10/2019 19H,-1
02/10/2019 18H,0
02/10/2019 17H,-2
02/10/2019 16H,0
02/10/2019 15H,-1
02/10/2019 14H,-1
02/10/2019 13H,-2
02/10/2019 12H,0
02/10/2019 11H,-1
02/10/2019 10H,-1
02/10/2019 09H,-2
02/10/2019 08H,0
02/10/2019 07H,0
02/10/2019 06H,0
02/10/2019 05H,0
02/10/2019 04H,0
02/10/2019 03H,-1
02/10/2019 02H,-2
02/10/2019 01H,-3
02/10/2019 00H,0
02/9/2019 23H,-1
02/9/2019 22H,0
02/9/2019 21H,0
02/9/2019 20H,-1
02/9/2019 19H,0
02/9/2019 18H,-2
02/9/2019 17H,-1
02/9/2019 16H,0
02/9/2019 15H,-1
02/9/2019 14H,-1
02/9/2019 13H,-1
02/9/2019 12H,-2
02/9/2019 11H,-1
02/9/2019 10H,0
02/9/2019 09H,0
02/9/2019 08H,0
02/9/2019 07H,0
02/9/2019 06H,-1
02/9/2019 05H,0
02/9/2019 04H,0
02/9/2019 03H,-1
02/9/2019 02H,-1
02/9/2019 01H,0
02/9/2019 00H,-2
02/8/2019 23H,-1
02/8/2019 22H,0
02/8/2019 21H,0
02/8/2019 20H,0
02/8/2019 19H,-1
02/8/2019 18H,-1
02/8/2019 17H,-1
02/8/2019 16H,0
02/8/2019 15H,7
02/8/2019 14H,14
02/8/2019 13H,0
02/8/2019 12H,-2
02/8/2019 11H,0
02/8/2019 10H,-1
02/8/2019 09H,-2
02/8/2019 08H,0
02/8/2019 07H,0
02/8/2019 06H,-1
02/8/2019 05H,-1
02/8/2019 04H,-1
02/8/2019 03H,0
02/8/2019 02H,0
02/8/2019 01H,0
02/8/2019 00H,-1
02/7/2019 23H,-1
02/7/2019 22H,3
02/7/2019 21H,1
02/7/2019 20H,-2
02/7/2019 19H,0
02/7/2019 18H,0
02/7/2019 17H,-1
02/7/2019 16H,0
02/7/2019 15H,-1
02/7/2019 14H,0
02/7/2019 13H,0
02/7/2019 12H,-2
02/7/2019 11H,0
02/7/2019 10H,-3
02/7/2019 09H,-1
02/7/2019 08H,-2
02/7/2019 07H,-1
02/7/2019 06H,-1
02/7/2019 05H,0
02/7/2019 04H,0
02/7/2019 03H,0
02/7/2019 02H,0
02/7/2019 01H,-1
02/7/2019 00H,-1
02/6/2019 23H,0
02/6/2019 22H,-1
02/6/2019 21H,-2
02/6/2019 20H,0
02/6/2019 19H,-1
02/6/2019 18H,0
02/6/2019 17H,-1
02/6/2019 16H,1
02/6/2019 15H,-1
02/6/2019 14H,-1
02/6/2019 13H,0
02/6/2019 12H,-1
02/6/2019 11H,0
02/6/2019 10H,0
02/6/2019 09H,-2
02/6/2019 08H,0
02/6/2019 07H,-1
02/6/2019 06H,-1
02/6/2019 05H,-1
02/6/2019 04H,0
02/6/2019 03H,0
02/6/2019 02H,0
02/6/2019 01H,0
02/6/2019 00H,0
02/5/2019 23H,-1
02/5/2019 22H,-2
02/5/2019 21H,-1
02/5/2019 20H,-1
02/5/2019 19H,-1
02/5/2019 18H,30
02/5/2019 17H,33
02/5/2019 16H,15
02/5/2019 15H,16
02/5/2019 14H,1
02/5/2019 13H,2
02/5/2019 12H,-1
02/5/2019 11H,-3
02/5/2019 10H,0
02/5/2019 09H,0
02/5/2019 08H,0
02/5/2019 07H,-2
02/5/2019 06H,0
02/5/2019 05H,0
02/5/2019 04H,0
02/5/2019 03H,-2
02/5/2019 02H,-1
02/5/2019 01H,-1
02/5/2019 00H,-1
02/4/2019 23H,-1
02/4/2019 22H,0
02/4/2019 21H,0
02/4/2019 20H,0
02/4/2019 19H,0
02/4/2019 18H,-1
02/4/2019 17H,0
02/4/2019 16H,0
02/4/2019 15H,0
02/4/2019 14H,-2
02/4/2019 13H,0
02/4/2019 12H,-1
02/4/2019 11H,-1
02/4/2019 10H,-2
02/4/2019 09H,0
02/4/2019 08H,-1
02/4/2019 07H,-1
02/4/2019 06H,-2
02/4/2019 05H,-1
02/4/2019 04H,-1
02/4/2019 03H,0
02/4/2019 02H,0
02/4/2019 01H,0
02/4/2019 00H,0
02/3/2019 23H,0
02/3/2019 22H,-1
02/3/2019 21H,-1
02/3/2019 20H,0
02/3/2019 19H,0
02/3/2019 18H,-3
02/3/2019 17H,-1
02/3/2019 16H,-1
02/3/2019 15H,0
02/3/2019 14H,-2
02/3/2019 13H,0
02/3/2019 12H,0
02/3/2019 11H,0
02/3/2019 10H,0
02/3/2019 09H,0
02/3/2019 08H,-2
02/3/2019 07H,0
02/3/2019 06H,-1
02/3/2019 05H,-2
02/3/2019 04H,0
02/3/2019 03H,-3
02/3/2019 02H,0
02/3/2019 01H,0
02/3/2019 00H,-1
02/2/2019 23H,-2
02/2/2019 22H,0
02/2/2019 21H,0
02/2/2019 20H,-1
02/2/2019 19H,-1
02/2/2019 18H,0
02/2/2019 17H,0
02/2/2019 16H,-1
02/2/2019 15H,0
02/2/2019 14H,0
02/2/2019 13H,-2
02/2/2019 12H,0
02/2/2019 11H,-2
02/2/2019 10H,-2
02/2/2019 09H,0
02/2/2019 08H,0
02/2/2019 07H,-1
02/2/2019 06H,0
02/2/2019 05H,-1
02/2/2019 04H,-1
02/2/2019 03H,-1
02/2/2019 02H,0
02/2/2019 01H,0
02/2/2019 00H,-1
02/1/2019 23H,0
02/1/2019 22H,-1
02/1/2019 21H,-1
02/1/2019 20H,0
02/1/2019 19H,-4
02/1/2019 18H,0
02/1/2019 17H,0
02/1/2019 16H,-1
02/1/2019 15H,-1
02/1/2019 14H,0
02/1/2019 13H,0
02/1/2019 12H,0
02/1/2019 11H,-2
02/1/2019 10H,0
02/1/2019 09H,-1
02/1/2019 08H,0
02/1/2019 07H,0
02/1/2019 06H,-3
02/1/2019 05H,-2
02/1/2019 04H,-2
02/1/2019 03H,0
02/1/2019 02H,-1
02/1/2019 01H,0
02/1/2019 00H,-1
01/31/2019 23H,0
01/31/2019 22H,0
01/31/2019 21H,0
01/31/2019 20H,-2
01/31/2019 19H,0
01/31/2019 18H,-1
01/31/2019 17H,-2
01/31/2019 16H,-3
01/31/2019 15H,0
01/31/2019 14H,-1
01/31/2019 13H,-1
01/31/2019 12H,-1
01/31/2019 11H,-1
01/31/2019 10H,-1
01/31/2019 09H,-1
01/31/2019 08H,0
01/31/2019 07H,-1
01/31/2019 06H,0
01/31/2019 05H,-3
01/31/2019 04H,-4
01/31/2019 03H,0
01/31/2019 02H,-1
01/31/2019 01H,-1
01/31/2019 00H,-3
01/30/2019 23H,0
01/30/2019 22H,0
01/30/2019 21H,0
01/30/2019 20H,-2
01/30/2019 19H,0
01/30/2019 18H,-1
01/30/2019 17H,-3
01/30/2019 16H,-1
01/30/2019 15H,38
01/30/2019 14H,12
01/30/2019 13H,-1
01/30/2019 12H,-1
01/30/2019 11H,0
01/30/2019 10H,-2
01/30/2019 09H,-2
01/30/2019 08H,0
01/30/2019 07H,-1
01/30/2019 06H,-2
01/30/2019 05H,-2
01/30/2019 04H,0
01/30/2019 03H,-2
01/30/2019 02H,-1
01/30/2019 01H,-2
01/30/2019 00H,-1
01/29/2019 23H,-1
01/29/2019 22H,0
01/29/2019 21H,0
01/29/2019 20H,-1
01/29/2019 19H,0
01/29/2019 18H,0
01/29/2019 17H,-2
01/29/2019 16H,0
01/29/2019 15H,-3
01/29/2019 14H,-1
01/29/2019 13H,-2
01/29/2019 12H,0
01/29/2019 11H,-1
01/29/2019 10H,0
01/29/2019 09H,0
01/29/2019 08H,-2
01/29/2019 07H,0
01/29/2019 06H,-1
01/29/2019 05H,-1
01/29/2019 04H,0
01/29/2019 03H,0
01/29/2019 02H,0
01/29/2019 01H,-3
01/29/2019 00H,-2
01/28/2019 23H,0
01/28/2019 22H,-1
01/28/2019 21H,0
01/28/2019 20H,-2
01/28/2019 19H,-1
01/28/2019 18H,0
01/28/2019 17H,0
01/28/2019 16H,0
01/28/2019 15H,-1
01/28/2019 14H,-1
01/28/2019 13H,0
01/28/2019 12H,-2
01/28/2019 11H,-2
01/28/2019 10H,0
01/28/2019 09H,0
01/28/2019 08H,-3
01/28/2019 07H,0
01/28/2019 06H,-1
01/28/2019 05H,0
01/28/2019 04H,-1
01/28/2019 03H,0
01/28/2019 02H,0
01/28/2019 01H,-1
01/28/2019 00H,-2
01/27/2019 23H,0
01/27/2019 22H,-3
01/27/2019 21H,0
01/27/2019 20H,-1
01/27/2019 19H,0
01/27/2019 18H,0
01/27/2019 17H,0
01/27/2019 16H,0
01/27/2019 15H,-2
01/27/2019 14H,0
01/27/2019 13H,0
01/27/2019 12H,-1
01/27/2019 11H,-2
01/27/2019 10H,0
01/27/2019 09H,-1
01/27/2019 08H,-3
01/27/2019 07H,0
01/27/2019 06H,-1
01/27/2019 05H,0
01/27/2019 04H,0
01/27/2019 03H,0
01/27/2019 02H,-1
01/27/2019 01H,-2
01/27/2019 00H,-1
01/26/2019 23H,0
01/26/2019 22H,0
01/26/2019 21H,-2
01/26/2019 20H,-1
01/26/2019 19H,-1
01/26/2019 18H,-1
01/26/2019 17H,-1
01/26/2019 16H,-1
01/26/2019 15H,0
01/26/2019 14H,0
01/26/2019 13H,0
01/26/2019 12H,-1
01/26/2019 11H,-2
01/26/2019 10H,-1
01/26/2019 09H,-1
01/26/2019 08H,0
01/26/2019 07H,0
01/26/2019 06H,-1
01/26/2019 05H,-1
01/26/2019 04H,-2
01/26/2019 03H,0
01/26/2019 02H,0
01/26/2019 01H,-1
01/26/2019 00H,-2
01/25/2019 23H,0
01/25/2019 22H,0
01/25/2019 21H,-1
01/25/2019 20H,-2
01/25/2019 19H,-1
01/25/2019 18H,0
01/25/2019 17H,0
01/25/2019 16H,-2
01/25/2019 15H,-2
01/25/2019 14H,0
01/25/2019 13H,0
01/25/2019 12H,-2
01/25/2019 11H,-1
01/25/2019 10H,0
01/25/2019 09H,-1
01/25/2019 08H,0
01/25/2019 07H,-1
01/25/2019 06H,-2
01/25/2019 05H,0
01/25/2019 04H,-1
01/25/2019 03H,0
01/25/2019 02H,-1
01/25/2019 01H,0
01/25/2019 00H,-1
01/24/2019 23H,-1
01/24/2019 22H,-1
01/24/2019 21H,-2
01/24/2019 20H,0
01/24/2019 19H,0
01/24/2019 18H,0
01/24/2019 17H,-1
01/24/2019 16H,0
01/24/2019 15H,-1
01/24/2019 14H,-1
01/24/2019 13H,0
01/24/2019 12H,-1
01/24/2019 11H,-2
01/24/2019 10H,-1
01/24/2019 09H,0
01/24/2019 08H,-3
01/24/2019 07H,0
01/24/2019 06H,0
01/24/2019 05H,0
01/24/2019 04H,-1
01/24/2019 03H,0
01/24/2019 02H,0
01/24/2019 01H,0
01/24/2019 00H,-1
01/23/2019 23H,0
01/23/2019 22H,-2
01/23/2019 21H,0
01/23/2019 20H,0
01/23/2019 19H,0
01/23/2019 18H,1
01/23/2019 17H,48
01/23/2019 16H,14
01/23/2019 15H,-2
01/23/2019 14H,0
01/23/2019 13H,0
01/23/2019 12H,0
01/23/2019 11H,-2
01/23/2019 10H,-1
01/23/2019 09H,-1
01/23/2019 08H,-2
01/23/2019 07H,-1
01/23/2019 06H,-1
01/23/2019 05H,-1
01/23/2019 04H,0
01/23/2019 03H,-1
01/23/2019 02H,0
01/23/2019 01H,0
01/23/2019 00H,-3
01/22/2019 23H,0
01/22/2019 22H,-2
01/22/2019 21H,-1
01/22/2019 20H,0
01/22/2019 19H,0
01/22/2019 18H,0
01/22/2019 17H,0
01/22/2019 16H,-1
01/22/2019 15H,52
01/22/2019 14H,12
01/22/2019 13H,-1
01/22/2019 12H,0
01/22/2019 11H,-2
01/22/2019 10H,-1
01/22/2019 09H,-2
01/22/2019 08H,-3
01/22/2019 07H,0
01/22/2019 06H,-1
01/22/2019 05H,0
01/22/2019 04H,0
01/22/2019 03H,-1
01/22/2019 02H,0
01/22/2019 01H,-2
01/22/2019 00H,0
01/21/2019 23H,-1
01/21/2019 22H,-3
01/21/2019 21H,0
01/21/2019 20H,0
01/21/2019 19H,0
01/21/2019 18H,0
01/21/2019 17H,-1
01/21/2019 16H,0
01/21/2019 15H,-1
01/21/2019 14H,-1
01/21/2019 13H,-1
01/21/2019 12H,0
01/21/2019 11H,-2
01/21/2019 10H,-3
01/21/2019 09H,-1
01/21/2019 08H,-1
01/21/2019 07H,0
01/21/2019 06H,0
01/21/2019 05H,0
01/21/2019 04H,-1
01/21/2019 03H,-1
01/21/2019 02H,-2
01/21/2019 01H,0
01/21/2019 00H,-1
01/20/2019 23H,0
01/20/2019 22H,-3
01/20/2019 21H,-1
01/20/2019 20H,-1
01/20/2019 19H,0
01/20/2019 18H,0
01/20/2019 17H,0
01/20/2019 16H,0
01/20/2019 15H,0
01/20/2019 14H,0
01/20/2019 13H,0
01/20/2019 12H,-2
01/20/2019 11H,-3
01/20/2019 10H,-2
01/20/2019 09H,0
01/20/2019 08H,0
01/20/2019 07H,-2
01/20/2019 06H,0
01/20/2019 05H,-1
01/20/2019 04H,0
01/20/2019 03H,-1
01/20/2019 02H,0
01/20/2019 01H,-1
01/20/2019 00H,0
01/19/2019 23H,-1
01/19/2019 22H,0
01/19/2019 21H,-1
01/19/2019 20H,-1
01/19/2019 19H,-1
01/19/2019 18H,0
01/19/2019 17H,-1
01/19/2019 16H,-1
01/19/2019 15H,0
01/19/2019 14H,0
01/19/2019 13H,-1
01/19/2019 12H,-1
01/19/2019 11H,0
01/19/2019 10H,-2
01/19/2019 09H,0
01/19/2019 08H,-1
01/19/2019 07H,0
01/19/2019 06H,-2
01/19/2019 05H,0
01/19/2019 04H,0
01/19/2019 03H,-2
01/19/2019 02H,0
01/19/2019 01H,-1
01/19/2019 00H,0
01/18/2019 23H,0
01/18/2019 22H,-1
01/18/2019 21H,-1
01/18/2019 20H,-2
01/18/2019 19H,-1
01/18/2019 18H,0
01/18/2019 17H,0
01/18/2019 16H,-1
01/18/2019 15H,-1
01/18/2019 14H,0
01/18/2019 13H,0
01/18/2019 12H,0
01/18/2019 11H,-2
01/18/2019 10H,0
01/18/2019 09H,-1
01/18/2019 08H,0
01/18/2019 07H,-1
01/18/2019 06H,-1
01/18/2019 05H,0
01/18/2019 04H,-2
01/18/2019 03H,-2
01/18/2019 02H,0
01/18/2019 01H,0
01/18/2019 00H,0
01/17/2019 23H,0
01/17/2019 22H,-2
01/17/2019 21H,0
01/17/2019 20H,-1
01/17/2019 19H,-1
01/17/2019 18H,-2
01/17/2019 17H,-1
01/17/2019 16H,0
01/17/2019 15H,-1
01/17/2019 14H,0
01/17/2019 13H,-3
01/17/2019 12H,-1
01/17/2019 11H,-1
01/17/2019 10H,0
01/17/2019 09H,-1
01/17/2019 08H,0
01/17/2019 07H,0
01/17/2019 06H,-2
01/17/2019 05H,-1
01/17/2019 04H,-1
01/17/2019 03H,0
01/17/2019 02H,-2
01/17/2019 01H,0
01/17/2019 00H,0
01/16/2019 23H,-1
01/16/2019 22H,0
01/16/2019 21H,-1
01/16/2019 20H,0
01/16/2019 19H,-3
01/16/2019 18H,-1
01/16/2019 17H,0
01/16/2019 16H,-1
01/16/2019 15H,-2
01/16/2019 14H,0
01/16/2019 13H,0
01/16/2019 12H,0
01/16/2019 11H,-2
01/16/2019 10H,0
01/16/2019 09H,-1
01/16/2019 08H,0
01/16/2019 07H,0
01/16/2019 06H,-1
01/16/2019 05H,0
01/16/2019 04H,-4
01/16/2019 03H,0
01/16/2019 02H,-2
01/16/2019 01H,0
01/16/2019 00H,0
01/15/2019 23H,0
01/15/2019 22H,-1
01/15/2019 21H,-1
01/15/2019 20H,-2
01/15/2019 19H,0
01/15/2019 18H,-3
01/15/2019 17H,30
01/15/2019 16H,97
01/15/2019 15H,12
01/15/2019 14H,33
01/15/2019 13H,-1
01/15/2019 12H,0
01/15/2019 11H,-1
01/15/2019 10H,0
01/15/2019 09H,0
01/15/2019 08H,-1
01/15/2019 07H,-1
01/15/2019 06H,-1
01/15/2019 05H,-1
01/15/2019 04H,-2
01/15/2019 03H,0
01/15/2019 02H,0
01/15/2019 01H,0
01/15/2019 00H,-1
01/14/2019 23H,-1
01/14/2019 22H,0
01/14/2019 21H,-2
01/14/2019 20H,0
01/14/2019 19H,0
01/14/2019 18H,-1
01/14/2019 17H,0
01/14/2019 16H,-1
01/14/2019 15H,-4
01/14/2019 14H,0
01/14/2019 13H,0
01/14/2019 12H,-2
01/14/2019 11H,0
01/14/2019 10H,0
01/14/2019 09H,0
01/14/2019 08H,0
01/14/2019 07H,-2
01/14/2019 06H,-1
01/14/2019 05H,0
01/14/2019 04H,0
01/14/2019 03H,-1
01/14/2019 02H,0
01/14/2019 01H,-1
01/14/2019 00H,-1
01/13/2019 23H,0
01/13/2019 22H,0
01/13/2019 21H,-1
01/13/2019 20H,0
01/13/2019 19H,-3
01/13/2019 18H,0
01/13/2019 17H,-1
01/13/2019 16H,0
01/13/2019 15H,-2
01/13/2019 14H,0
01/13/2019 13H,0
01/13/2019 12H,-1
01/13/2019 11H,-1
01/13/2019 10H,0
01/13/2019 09H,0
01/13/2019 08H,0
01/13/2019 07H,-2
01/13/2019 06H,-1
01/13/2019 05H,0
01/13/2019 04H,0
01/13/2019 03H,-3
01/13/2019 02H,-2
01/13/2019 01H,0
01/13/2019 00H,0
01/12/2019 23H,-1
01/12/2019 22H,-1
01/12/2019 21H,0
01/12/2019 20H,0
01/12/2019 19H,-1
01/12/2019 18H,-1
01/12/2019 17H,0
01/12/2019 16H,0
01/12/2019 15H,-1
01/12/2019 14H,-3
01/12/2019 13H,0
01/12/2019 12H,0
01/12/2019 11H,0
01/12/2019 10H,0
01/12/2019 09H,-2
01/12/2019 08H,-2
01/12/2019 07H,-1
01/12/2019 06H,-1
01/12/2019 05H,0
01/12/2019 04H,0
01/12/2019 03H,-1
01/12/2019 02H,0
01/12/2019 01H,0
01/12/2019 00H,-1
01/11/2019 23H,-2
01/11/2019 22H,0
01/11/2019 21H,0
01/11/2019 20H,-3
01/11/2019 19H,0
01/11/2019 18H,0
01/11/2019 17H,-1
01/11/2019 16H,0
01/11/2019 15H,-2
01/11/2019 14H,-2
01/11/2019 13H,0
01/11/2019 12H,0
01/11/2019 11H,0
01/11/2019 10H,-1
01/11/2019 09H,-1
01/11/2019 08H,-1
01/11/2019 07H,-1
01/11/2019 06H,-1
01/11/2019 05H,-3
01/11/2019 04H,0
01/11/2019 03H,0
01/11/2019 02H,-1
01/11/2019 01H,0
01/11/2019 00H,0
01/10/2019 23H,-1
01/10/2019 22H,-1
01/10/2019 21H,0
01/10/2019 20H,-2
01/10/2019 19H,0
01/10/2019 18H,-1
01/10/2019 17H,6
01/10/2019 16H,0
01/10/2019 15H,-2
01/10/2019 14H,-1
01/10/2019 13H,-1
01/10/2019 12H,0
01/10/2019 11H,0
01/10/2019 10H,-1
01/10/2019 09H,0
01/10/2019 08H,0
01/10/2019 07H,0
01/10/2019 06H,-1
01/10/2019 05H,-2
01/10/2019 04H,-2
01/10/2019 03H,0
01/10/2019 02H,-1
01/10/2019 01H,-2
01/10/2019 00H,-1
01/9/2019 23H,0
01/9/2019 22H,0
01/9/2019 21H,27
01/9/2019 20H,10
01/9/2019 19H,-1
01/9/2019 18H,0
01/9/2019 17H,34
01/9/2019 16H,35
01/9/2019 15H,-1
01/9/2019 14H,0
01/9/2019 13H,-1
01/9/2019 12H,-2
01/9/2019 11H,-2
01/9/2019 10H,0
01/9/2019 09H,-1
01/9/2019 08H,-1
01/9/2019 07H,0
01/9/2019 06H,-1
01/9/2019 05H,0
01/9/2019 04H,0
01/9/2019 03H,0
01/9/2019 02H,0
01/9/2019 01H,0
01/9/2019 00H,-1
01/8/2019 23H,-1
01/8/2019 22H,-1
01/8/2019 21H,-1
01/8/2019 20H,-1
01/8/2019 19H,0
01/8/2019 18H,-1
01/8/2019 17H,-1
01/8/2019 16H,-1
01/8/2019 15H,26
01/8/2019 14H,9
01/8/2019 13H,2
01/8/2019 12H,-1
01/8/2019 11H,0
01/8/2019 10H,-1
01/8/2019 09H,0
01/8/2019 08H,0
01/8/2019 07H,0
01/8/2019 06H,-1
01/8/2019 05H,0
01/8/2019 04H,-2
01/8/2019 03H,0
01/8/2019 02H,-2
01/8/2019 01H,0
01/8/2019 00H,-1
01/7/2019 23H,0
01/7/2019 22H,-2
01/7/2019 21H,5
01/7/2019 20H,12
01/7/2019 19H,0
01/7/2019 18H,0
01/7/2019 17H,0
01/7/2019 16H,-1
01/7/2019 15H,-2
01/7/2019 14H,0
01/7/2019 13H,0
01/7/2019 12H,-1
01/7/2019 11H,0
01/7/2019 10H,-1
01/7/2019 09H,-1
01/7/2019 08H,0
01/7/2019 07H,-1
01/7/2019 06H,-1
01/7/2019 05H,-2
01/7/2019 04H,-1
01/7/2019 03H,-1
01/7/2019 02H,0
01/7/2019 01H,-1
01/7/2019 00H,0
01/6/2019 23H,0
01/6/2019 22H,0
01/6/2019 21H,0
01/6/2019 20H,-2
01/6/2019 19H,-1
01/6/2019 18H,-2
01/6/2019 17H,-1
01/6/2019 16H,0
01/6/2019 15H,-2
01/6/2019 14H,-1
01/6/2019 13H,-1
01/6/2019 12H,-1
01/6/2019 11H,0
01/6/2019 10H,-1
01/6/2019 09H,-1
01/6/2019 08H,0
01/6/2019 07H,-1
01/6/2019 06H,0
01/6/2019 05H,0
01/6/2019 04H,0
01/6/2019 03H,-1
01/6/2019 02H,-1
01/6/2019 01H,-1
01/6/2019 00H,0
